OBJECTID,STATEFP,COUNTYFP,TRACTCE,GEOID,NAME,NAMELSAD,MTFCC,FUNCSTAT,ALAND,AWATER,INTPTLAT,INTPTLON,Shape_Leng,Shape_Area,Unnamed: 0,TOTAL_POP,NH_WHITE,NH_BLACK,NH_NATIVE,NH_ASIAN,NH_HAWAIIAN,NH_OTHER_RACE,NH_TWO_OR_MORE,NH_HISPANIC_LATINO,US_BORN,NATURALIZED,NON_CITIZEN,TOTAL_HOUSING,OWNER_OCCUPIED,RENTER_OCCUPIED,AGE_55_59,AGE_60_64,AGE_65_74,AGE_75_84,AGE_85+,MALE,FEMALE,ED_POP_25+,LESS_THAN_9TH,LESS_THAN_HS,HS_OR_GED,SOME_COLLEGE,ASSOCIATES,BACHELORS,GRAD_OR_PROFESSIONAL,HEALTH_COVERAGE_POP,INSURED,UNINSURED,MEDIAN_INCOME,LABOR_FORCE_POP_16+,EMPLOYED,UNEMPLOYED,BUSINESS,SERVICE,SALES_OFFICE,CONSTRUCTION_MAINTENANCE,PRODUCTION_TRANSPORTATION,LANGUAGE_POP_5+,ENGLISH_ONLY,OTHER_LANGUAGE,OTHER_LANGUAGE_POOR_ENGLISH,MEDIAN_INCOME_2,2_ppl_fam,3_to_4_ppl_fam,5_to_6_ppl_fam,GT_7_ppl_fam,avg_ppl_per_household,TractFIPS,PHLTH_CrudePrev,MHLTH_CrudePrev,DIABETES_CrudePrev,CASTHMA_CrudePrev,BPHIGH_CrudePrev,CHD_CrudePrev,OBESITY_CrudePrev,tracts_meters,COMMUNITY,cases,case_rate,deaths,death_rate,Date,Cases_1,Case_Rat_1,Deaths_1,Death_Ra_1,COVID19__2,intersect_meters,intersect_Shape_Leng,intersect_Shape_Area,intersect_Unnamed: 0,intersect_TOTAL_POP,intersect_NH_WHITE,intersect_NH_BLACK,intersect_NH_NATIVE,intersect_NH_ASIAN,intersect_NH_HAWAIIAN,intersect_NH_OTHER_RACE,intersect_NH_TWO_OR_MORE,intersect_NH_HISPANIC_LATINO,intersect_US_BORN,intersect_NATURALIZED,intersect_NON_CITIZEN,intersect_TOTAL_HOUSING,intersect_OWNER_OCCUPIED,intersect_RENTER_OCCUPIED,intersect_AGE_55_59,intersect_AGE_60_64,intersect_AGE_65_74,intersect_AGE_75_84,intersect_AGE_85+,intersect_MALE,intersect_FEMALE,intersect_ED_POP_25+,intersect_LESS_THAN_9TH,intersect_LESS_THAN_HS,intersect_HS_OR_GED,intersect_SOME_COLLEGE,intersect_ASSOCIATES,intersect_BACHELORS,intersect_GRAD_OR_PROFESSIONAL,intersect_HEALTH_COVERAGE_POP,intersect_INSURED,intersect_UNINSURED,intersect_MEDIAN_INCOME,intersect_LABOR_FORCE_POP_16+,intersect_EMPLOYED,intersect_UNEMPLOYED,intersect_BUSINESS,intersect_SERVICE,intersect_SALES_OFFICE,intersect_CONSTRUCTION_MAINTENANCE,intersect_PRODUCTION_TRANSPORTATION,intersect_LANGUAGE_POP_5+,intersect_ENGLISH_ONLY,intersect_OTHER_LANGUAGE,intersect_OTHER_LANGUAGE_POOR_ENGLISH,intersect_MEDIAN_INCOME_2,intersect_2_ppl_fam,intersect_3_to_4_ppl_fam,intersect_5_to_6_ppl_fam,intersect_GT_7_ppl_fam,intersect_avg_ppl_per_household,intersect_TractFIPS,intersect_PHLTH_CrudePrev,intersect_MHLTH_CrudePrev,intersect_DIABETES_CrudePrev,intersect_CASTHMA_CrudePrev,intersect_BPHIGH_CrudePrev,intersect_CHD_CrudePrev,intersect_OBESITY_CrudePrev
686,06,037,131701,06037131701,1317.01,Census Tract 1317.01,G5020,S,659667.0,0.0,+34.2046643,-118.5578906,0.0322431463621,6.45263399998e-05,2236.0,5214.0,1656.0,496.0,35.0,503.0,0.0,37.0,276.0,2211.0,3121.0,1311.0,716.0,1811.0,769.0,1042.0,343.0,370.0,486.0,155.0,32.0,2521.0,2693.0,3681.0,233.0,423.0,621.0,941.0,478.0,737.0,248.0,5214.0,4519.0,695.0,53561.0,2782.0,2471.0,311.0,864.0,574.0,602.0,127.0,304.0,396.0,1954.0,2910.0,1049.0,53561.0,402.0,569.0,179.0,9.0,2.87,6037131701.0,12.8,13.0,10.6,8.9,26.8,5.2,25.0,659668.2718252983,WINNETKA,813,1570,11,21,2020-07-27,1188,2294,18,35,WINNETKA,919.0456005390115,4.492094447657656e-05,8.989768256037318e-08,3.1151808425151257,7.264111320605485,2.307128566728555,0.6910240151554125,0.04876177526298274,0.7007763702080091,0.0,0.05154816242086747,0.38452142778809245,3.080351003041567,4.3481571598791176,1.826476781993439,0.9975266025227326,2.523073571464621,1.071365862206678,1.4517077092579431,0.47786539757723084,0.5154816242086746,0.6770920793659889,0.2159450047360664,0.044582194526155645,3.5122410125136994,3.751870308091786,5.128345564086842,0.3246141038935708,0.5893208838926199,0.865173212523208,1.3109951577847645,0.66594653073445,1.0267836676805222,0.3455120075777062,7.264111320605485,6.295841783240543,0.9682695373649429,74.62084128173196,3.8758645366176565,3.442581333566581,0.4332832030510752,1.2037192522062024,0.7996931143129169,0.8387025345233031,0.17693558452568023,0.4235308479984786,0.5517046572611761,2.7223002532533793,4.054193314722279,1.4614600643105398,74.62084128173196,0.5600638187348302,0.7927271464182051,0.24938165063068315,0.012538742210481275,0.003998465571564584,8410893.121062592,0.01783287781046226,0.01811151652625073,0.014767851936789056,0.01239942285258704,0.037337587915655356,0.0072446066105002925,0.034829839473559096
1061,06,037,134720,06037134720,1347.20,Census Tract 1347.20,G5020,S,989535.0,0.0,+34.2046449,-118.5688121,0.0409851677931,9.67926045004e-05,359.0,4549.0,1091.0,279.0,0.0,719.0,0.0,60.0,116.0,2284.0,2841.0,1138.0,519.0,1615.0,800.0,815.0,297.0,256.0,340.0,156.0,32.0,2263.0,2286.0,3116.0,437.0,297.0,565.0,699.0,253.0,649.0,216.0,4549.0,4030.0,519.0,63510.0,2550.0,2274.0,276.0,780.0,704.0,352.0,191.0,247.0,372.0,1606.0,2703.0,1117.0,63510.0,388.0,390.0,115.0,55.0,2.79,6037134720.0,11.5,12.8,8.8,9.0,23.4,4.3,23.2,989534.2681086556,WINNETKA,813,1570,11,21,2020-07-27,1188,2294,18,35,WINNETKA,988842.3243425005,0.04095650842043021,9.672492110483455e-05,358.74896492213,4545.819056910222,1090.2371050976153,278.8049058865579,0.0,718.4972305822047,0.0,59.95804427667912,115.91888560157962,2282.402885465585,2839.0133965007562,1137.204239781014,518.6370829932744,1613.8706917806128,799.4405903557215,814.4301014248913,296.7923191695616,255.8209889138309,339.76225090118163,155.8909151193657,31.97762361422886,2261.417569968747,2284.401486941474,3113.8210994355354,436.69442248181286,296.7923191695616,564.6049169387284,698.5112158233117,252.82308669999694,648.546178926079,215.84895939604482,4545.819056910222,4027.1819739169473,518.6370829932744,63465.589866864844,2548.216881758862,2272.4098780861386,275.8070036727239,779.4545755968285,703.507719513035,351.7538597565175,190.86644094742852,246.82728227232903,371.7398745154105,1604.876985139111,2701.1098946643942,1116.2189242841762,63465.589866864844,387.72868632252494,389.72728779841424,114.91958486363497,54.961540586955856,2.7880490588655786,6032913180.76728,11.491958486363497,12.791049445691545,8.793846493912937,8.993706641501866,23.383637267904852,4.2969931731620035,23.183777120315924
1096,06,037,131600,06037131600,1316,Census Tract 1316,G5020,S,2184449.0,6443.0,+34.2147180,-118.5513560,0.0594684627219,0.000214328946499,71.0,5270.0,1344.0,28.0,0.0,733.0,0.0,20.0,56.0,3089.0,2983.0,1498.0,710.0,1406.0,938.0,468.0,192.0,495.0,370.0,116.0,161.0,2549.0,2721.0,3565.0,483.0,655.0,926.0,588.0,245.0,434.0,234.0,5257.0,4712.0,545.0,68214.0,2649.0,2453.0,196.0,747.0,644.0,530.0,358.0,174.0,810.0,1422.0,3613.0,1542.0,68214.0,234.0,525.0,156.0,112.0,3.73,6037131600.0,12.0,12.7,9.3,8.8,24.3,4.6,23.8,2190891.280509458,WINNETKA,813,1570,11,21,2020-07-27,1188,2294,18,35,WINNETKA,340.15331573783294,9.232952340739701e-06,3.327627548605634e-08,0.011023315320224481,0.8182094610927186,0.20866670127298173,0.00434722294318712,0.0,0.11380408633414853,0.0,0.003105159245133657,0.00869444588637424,0.4795918454108933,0.46313450141168494,0.2325764274605109,0.11023315320224482,0.21829269493289608,0.1456319685967685,0.07266072633612757,0.029809528753283104,0.076852691317058,0.057445446034972654,0.01800992362177521,0.02499653192332594,0.3957525457922846,0.422456915300434,0.5534946354450744,0.07498959576997781,0.10169396527812727,0.1437688730496883,0.09129168180692951,0.038038200752887295,0.06738195561940036,0.03633036316806378,0.8161911075833818,0.7315755181534895,0.08461558942989215,10.590766637377364,0.4112783420179529,0.380847781415643,0.030430560602309836,0.11597769780574209,0.09998612769330376,0.08228671999604191,0.05558235048789246,0.027014885432662814,0.1257589494279131,0.220776822329003,0.5609470176333952,0.23940777779980493,10.590766637377364,0.03633036316806378,0.0815104301847585,0.024220242112042524,0.01738889177274848,0.000579112199217427,937312.7500914274,0.001863095547080194,0.001971776120659872,0.0014438990489871505,0.0013662700678588092,0.003772768482837393,0.000714186626380741,0.003695139501709052
1201,06,037,134002,06037134002,1340.02,Census Tract 1340.02,G5020,S,740801.0,12734.0,+34.2026924,-118.5855271,0.0398014715678,7.37055035001e-05,2245.0,3836.0,999.0,56.0,41.0,302.0,0.0,15.0,23.0,2400.0,2163.0,945.0,602.0,1076.0,501.0,575.0,256.0,301.0,354.0,107.0,39.0,1908.0,1928.0,2627.0,514.0,338.0,469.0,573.0,208.0,376.0,149.0,3836.0,3388.0,448.0,53594.0,2095.0,1948.0,147.0,569.0,430.0,478.0,190.0,281.0,395.0,1396.0,2248.0,1218.0,53594.0,315.0,295.0,95.0,98.0,3.54,6037134002.0,13.0,13.5,10.3,8.9,24.9,4.9,25.1,753535.3019820803,WINNETKA,813,1570,11,21,2020-07-27,1188,2294,18,35,WINNETKA,735891.9419924993,0.03886955545300268,7.19797545829026e-05,2192.4353184616275,3746.1834661999123,975.6093020682254,54.688809725546164,40.040021406203444,294.9289381627668,0.0,14.648788319342723,22.461475422992173,2343.8061310948356,2112.3552756492204,922.8736641185915,587.9047045496212,1050.8064154408512,489.2695298660469,561.5368855748044,250.00598731678247,293.9523522748106,345.7114043364883,104.49469001131142,38.08684963029108,1863.3258742203943,1882.857591979518,2565.4911276608887,501.9651464094773,330.08603012918934,458.0187814514491,559.583713798892,203.12986469488575,367.19629387152423,145.51129730547103,3746.1834661999123,3308.672988395543,437.5104778043693,52339.144079123595,2045.9474352682003,1902.3893097386415,143.55812552955868,555.6773702470673,419.93193182115806,466.80805444305474,185.5513187116745,274.420634515687,385.7514257426917,1363.3138995868294,2195.365076125496,1189.4816115306292,52339.144079123595,307.62455470619716,288.0928369470735,92.77565935583725,95.70541701970579,3.4571140433648826,5895779870.053626,12.69561654343036,13.18390948740845,10.05883464594867,8.691614402810016,24.31698861010892,4.78527085098529,24.512305787700157
1203,06,037,134904,06037134904,1349.04,Census Tract 1349.04,G5020,S,1031886.0,7874.0,+34.1914626,-118.5803105,0.0487213679733,0.000101689720999,2248.0,4272.0,1138.0,187.0,54.0,407.0,0.0,19.0,63.0,2404.0,2495.0,780.0,981.0,1407.0,633.0,774.0,301.0,171.0,261.0,127.0,46.0,2233.0,2039.0,3101.0,323.0,373.0,630.0,732.0,248.0,662.0,133.0,4261.0,3689.0,572.0,44774.0,2647.0,2555.0,92.0,845.0,526.0,674.0,286.0,224.0,340.0,1467.0,2637.0,1196.0,44774.0,383.0,357.0,93.0,43.0,3.0,6037134904.0,12.3,12.9,9.4,8.9,24.8,4.9,25.1,1039762.2316162155,WINNETKA,813,1570,11,21,2020-07-27,1188,2294,18,35,WINNETKA,1023975.0405749942,0.047981608900893105,0.00010014571891513485,2213.8675758923264,4207.1362474252755,1120.7212194686244,184.16069247858766,53.180093015207134,400.8203306886908,0.0,18.71151420905436,62.04344185107499,2367.498955714036,2457.117260610033,768.1568991085475,966.1050231095962,1385.6368680073415,623.3888681227058,762.2479998846355,296.4297777329138,168.40362788148926,257.0371162401678,125.07170023946863,45.301560716657924,2199.095327832547,2008.0409195927286,3053.9160822251356,318.09574155392414,367.3365684198567,620.4344185107499,720.8857053172522,244.23450125502535,651.9485477049467,130.98059946338054,4196.30326551477,3632.988206168502,563.3150593462682,44094.17564190526,2606.809374282468,2516.2062528491524,90.60312143331585,832.1699740342598,518.0134986296102,663.7663461527706,281.6575296731341,220.59890435937774,334.8376226883412,1444.7258602464603,2596.9612089092816,1177.8405786331061,44094.17564190526,377.18473379304316,351.5795038227583,91.5879379706345,42.34711110470197,2.954449611955952,5945470291.482844,12.113243409019404,12.704133331410594,9.257275450795316,8.76486718213599,24.423450125502537,4.825601032861388,24.718895086698133
1282,06,037,113401,06037113401,1134.01,Census Tract 1134.01,G5020,S,2451802.0,0.0,+34.2272273,-118.5626937,0.0627438718469,0.0002398890355,213.0,6284.0,2173.0,135.0,0.0,1189.0,4.0,0.0,336.0,2447.0,3589.0,1741.0,809.0,1860.0,1250.0,610.0,403.0,418.0,565.0,258.0,175.0,3140.0,3144.0,4483.0,278.0,385.0,725.0,740.0,446.0,1551.0,358.0,6248.0,5684.0,564.0,84923.0,3368.0,3247.0,121.0,1297.0,481.0,801.0,296.0,372.0,527.0,2456.0,3523.0,1415.0,84923.0,559.0,697.0,206.0,36.0,3.3,6037113401.0,10.6,10.7,9.0,8.4,25.3,4.8,21.1,2451798.596941585,WINNETKA,813,1570,11,21,2020-07-27,1188,2294,18,35,WINNETKA,713253.0688485825,0.018252828434630938,6.978615248696877e-05,61.96385945169365,1828.0793088940982,632.1477304625836,39.272868666566396,0.0,345.8921544040552,1.1636405530834488,0.0,97.7458064590097,711.8571083487998,1044.0764862541243,506.4745507295711,235.34630186112753,541.0928571838037,363.63767283857777,177.45518434522594,117.23678572315747,121.60043779722041,164.36422812303715,75.05481567388244,50.90927419740088,913.4578341705073,914.6214747235907,1304.1501498682753,80.8730184392997,112.00040323428195,210.9098502463751,215.27350232043804,129.74592166880456,451.2016244581073,104.14582950096867,1817.6065439163472,1653.5332259315808,164.07331798476628,24704.96167237643,979.7853456962639,944.5852189654896,35.20012673077433,377.3104493373083,139.92777650828472,233.01902075496062,86.10940092817522,108.21857143676074,153.3096428687444,714.4752995932375,1024.8764171282476,411.63784565327,24704.96167237643,162.61876729341196,202.76436637479097,59.92748848379762,10.472764977751039,0.9600034562938452,1756257494.2417853,3.0836474656711395,3.1127384794982254,2.6181912444377597,2.4436451614752426,7.360026498252814,1.3963686637001385,6.138203917515193
1283,06,037,113421,06037113421,1134.21,Census Tract 1134.21,G5020,S,2196805.0,8498.0,+34.2335792,-118.5830621,0.0671960871883,0.0002157863875,247.0,6810.0,1354.0,480.0,0.0,986.0,29.0,43.0,55.0,3863.0,3857.0,1453.0,1406.0,2067.0,439.0,1628.0,385.0,242.0,338.0,185.0,157.0,3390.0,3420.0,4326.0,508.0,366.0,1188.0,1099.0,408.0,556.0,201.0,6810.0,5708.0,1102.0,61228.0,3821.0,3553.0,268.0,914.0,862.0,840.0,343.0,594.0,421.0,2209.0,4129.0,2058.0,61228.0,410.0,766.0,300.0,28.0,3.29,6037113421.0,12.0,13.8,9.0,9.3,23.2,4.0,25.3,2205303.089301701,WINNETKA,813,1570,11,21,2020-07-27,1188,2294,18,35,WINNETKA,892282.9763870855,0.027188065426837917,8.730886971336202e-05,99.93814285064862,2755.379566044199,547.839050282503,194.21177558020784,0.0,398.9433556710103,11.73362810797089,17.398138229060287,22.253432618565483,1563.000185554881,1560.5725383601284,587.8952289959208,568.8786593036922,836.32445859227,177.62285308273175,658.7016055095382,155.77402832995838,97.91510352168812,136.75745863772968,74.85245517153844,63.52343492935965,1371.6206650352178,1383.758901008981,1750.3336274166231,205.54079582238663,148.08647887990847,480.67414456101443,444.66404450551755,165.08000924317668,224.96197338040741,81.32618102421203,2755.379566044199,2309.501697941305,445.87786810289384,24773.33040671868,1546.006655191613,1437.5717471593302,108.4349080322827,369.8115893339791,348.77198031278994,339.87060726536373,138.78049796669018,240.33707228050721,170.33991149847395,893.7787755347482,1670.6258778555796,832.6829878001412,24773.33040671868,165.88922497476088,309.92962519674836,121.3823597376299,11.32902024217879,1.331159878456008,2442663576.815652,4.855294389505196,5.583588547930976,3.641470792128897,3.762853151866527,9.386902486376712,1.6184314631683987,10.236579004540122
1286,06,037,113422,06037113422,1134.22,Census Tract 1134.22,G5020,S,1522545.0,7193.0,+34.2227990,-118.5807188,0.0571854880495,0.0001496675615,396.0,6385.0,2105.0,284.0,26.0,1133.0,0.0,0.0,168.0,2669.0,3843.0,1563.0,902.0,2063.0,1141.0,922.0,575.0,460.0,548.0,109.0,164.0,3297.0,3088.0,4589.0,479.0,377.0,1262.0,895.0,304.0,979.0,293.0,6385.0,6086.0,299.0,74262.0,3643.0,3473.0,170.0,1227.0,672.0,1026.0,233.0,315.0,646.0,2866.0,3056.0,1422.0,74262.0,553.0,692.0,110.0,75.0,3.07,6037113422.0,12.6,13.4,9.7,9.1,25.3,4.8,24.4,1529735.5319748505,WINNETKA,813,1570,11,21,2020-07-27,1188,2294,18,35,WINNETKA,1411851.7273156124,0.05277868519916176,0.00013813394590769345,365.483622711703,5892.961947005615,1942.785418707411,262.11451729829207,23.9963994709704,1045.6892538695947,0.0,0.0,155.05365812011644,2463.3226995392306,3546.8524294976633,1442.5527835817975,832.4904739544346,1904.022004177382,1053.0727613991241,850.9492427782579,530.6896036849223,424.5516829479378,505.7702657727607,100.60029008983744,151.36190435535175,3042.928040607285,2850.0339063983306,4235.364506626275,442.08751333057006,347.9477923290708,1164.7483127832554,826.0299048660964,280.5732861221154,903.5567339261546,270.4209632690126,5892.961947005615,5617.003353089456,275.9585939161596,68539.2545197386,3362.2647412594292,3205.3652062569304,156.89953500249877,1132.4454673415646,620.2146324804658,946.9348406621395,215.04465679754242,290.7256089752183,596.2182330094953,2645.141572453891,2820.499876280213,1312.4184633738425,68539.2545197386,510.38495797871656,638.6734013042891,101.52322853102861,69.22038308933769,2.8334210144568894,5571884050.994966,11.629024359008731,12.367375111961667,8.952502879554341,8.39873981483964,23.350342562136582,4.430104517717612,22.519697965064527
1404,06,037,134101,06037134101,1341.01,Census Tract 1341.01,G5020,S,1065781.0,0.0,+34.2143034,-118.5666433,0.0413360702422,0.000104262773,1424.0,5469.0,985.0,272.0,0.0,1255.0,0.0,194.0,146.0,2617.0,2777.0,1390.0,1302.0,1451.0,891.0,560.0,425.0,352.0,337.0,156.0,88.0,2977.0,2492.0,3692.0,787.0,493.0,716.0,643.0,167.0,684.0,202.0,5469.0,4824.0,645.0,66360.0,2843.0,2564.0,279.0,830.0,743.0,412.0,300.0,279.0,450.0,1659.0,3309.0,1986.0,66360.0,407.0,553.0,235.0,50.0,3.76,6037134101.0,12.4,12.2,10.6,8.6,26.3,5.2,22.3,1065783.7027223334,WINNETKA,813,1570,11,21,2020-07-27,1188,2294,18,35,WINNETKA,1062996.832168968,0.04122798238473363,0.00010399014089731,1420.2764455321885,5454.699354364845,982.4243671693861,271.2887592589574,0.0,1251.7183561396746,0.0,193.492718000874,145.6182310728227,2610.1569227231303,2769.7385458166345,1386.3653506248188,1298.5954579233915,1447.2058444292174,888.6701636019523,558.5356808272652,423.8886863421209,351.0795708057095,336.11879364069347,155.59208251616673,87.76989270142738,2969.215574683515,2485.48377968133,3682.3459528826124,784.9421085911745,491.7108761568602,714.1277633434319,641.3186478070205,166.56331910384515,682.211438724731,201.4717991555492,5454.699354364845,4811.3859362691555,643.3134180956894,66186.47817803093,2835.565965342705,2557.295510073407,278.27045526929817,827.8296697975537,741.0571622404607,410.9226794657736,299.21554330032063,278.27045526929817,448.82331495048095,1654.661954450773,3300.3474426025364,1980.8068966481226,66186.47817803093,405.93575374410165,551.5539848169243,234.3855089185845,49.8692572167201,3.7501681426973517,6021347866.692025,12.367575789746587,12.168098760879705,10.572282529944662,8.577512241275857,26.231229295994776,5.186402750538891,22.241688718657166
1,06,037,139301,06037139301,1393.01,Census Tract 1393.01,G5020,S,2865657.0,0.0,+34.1781538,-118.5581265,0.0839763041606,0.000280220763,1575.0,4590.0,2830.0,233.0,0.0,749.0,0.0,0.0,139.0,639.0,2954.0,1156.0,414.0,1568.0,1388.0,180.0,396.0,327.0,501.0,276.0,83.0,2338.0,2252.0,3333.0,100.0,167.0,490.0,897.0,298.0,881.0,500.0,4590.0,4365.0,225.0,105192.0,2719.0,2542.0,177.0,1269.0,327.0,535.0,229.0,182.0,384.0,2656.0,1732.0,715.0,105192.0,631.0,632.0,61.0,6.0,2.89,6037139301.0,10.7,10.6,8.2,8.9,27.6,5.6,21.2,2865647.4576521073,WOODLAND HILLS,598,879,23,34,2020-07-27,845,1242,31,46,WOODLAND HILLS,1147538.8857940321,0.0336280285462995,0.00011221346201909943,630.7034524778651,1838.0500615069209,1133.2639812776877,93.30406630307463,0.0,299.93453073391805,0.0,0.0,55.66208247264968,255.88540071959096,1182.919364202929,462.91631178692825,165.78490750846737,627.9003260224079,555.819931453509,72.08039456889887,158.5768680515775,130.9460501334996,200.62376488343517,110.5232716723116,33.23707082899225,936.2442361226974,901.8058253842236,1334.6886394341107,40.044663649388255,66.87458829447839,196.21885188200247,359.20063293501266,119.333097675177,352.79348675111055,200.2233182469413,1838.0500615069209,1747.9495682957975,90.10049321112358,42123.782586064495,1088.8144046268667,1017.9353499674495,70.87905465941722,508.166781710737,130.9460501334996,214.23895052422716,91.7022797570991,72.88128784188663,153.7715084136509,1063.586266527752,693.5735744074046,286.31934509312606,42123.782586064495,252.6818276276399,253.0822742641338,24.427244826126838,2.4026798189632954,1.1572907794673206,2417552127.1304793,4.284779010484543,4.2447343468351555,3.2836624192498367,3.563975064795555,11.052327167231159,2.242501164365742,8.489468693670311
109,06,037,800204,06037800204,8002.04,Census Tract 8002.04,G5020,S,7957763.0,90645.0,+34.1453278,-118.6590622,0.182666927236,0.0007867312495,1737.0,4604.0,3421.0,26.0,49.0,429.0,0.0,35.0,165.0,479.0,3272.0,945.0,285.0,1819.0,1351.0,468.0,468.0,311.0,702.0,343.0,57.0,2207.0,2397.0,3382.0,104.0,70.0,332.0,683.0,90.0,949.0,1154.0,4604.0,4338.0,266.0,130363.0,2175.0,2064.0,111.0,1380.0,52.0,594.0,0.0,38.0,336.0,2947.0,1494.0,588.0,130363.0,694.0,602.0,78.0,0.0,2.53,6037800204.0,9.8,8.9,8.5,8.4,29.4,6.1,19.9,8048397.1410761345,WOODLAND HILLS,598,879,23,34,2020-07-27,845,1242,31,46,WOODLAND HILLS,1616.4431920177065,3.66868962554631e-05,1.5800740817218437e-07,0.3488597512422624,0.9246691391591111,0.6870749620033273,0.005221850047379863,0.009841178935446665,0.08616052578176774,0.0,0.007029413525319046,0.033138663762218364,0.09620254510365209,0.657149744424112,0.18979416518361425,0.0572395101347408,0.3653286629301527,0.2713353620773152,0.09399330085283754,0.09399330085283754,0.062461360182120666,0.1409899512792563,0.06888825254812665,0.01144790202694816,0.4432547328679753,0.4814144062911358,0.6792421869322576,0.020887400189519453,0.014058827050638092,0.06667900829731209,0.13717398393694025,0.018075634779391832,0.190597526729365,0.23176980594909083,0.9246691391591111,0.8712455963666863,0.05342354279242475,26.182155297176195,0.4368278405019693,0.41453455760738606,0.02229328289458326,0.2771597332840081,0.010443700094759726,0.11929918954398609,0.0,0.007631934684632107,0.06748236984306284,0.5918766188318637,0.3000555373379044,0.11809414722535998,26.182155297176195,0.1393832281877548,0.1209059126354876,0.01566555014213959,0.0,0.0005081261776873481,1212634.1262049056,0.001968235787089333,0.0017874794392954147,0.0017071432847203397,0.001687059246076571,0.0059047073612679985,0.0012251263572698907,0.0039967236901099715
118,06,037,134901,06037134901,1349.01,Census Tract 1349.01,G5020,S,1053137.0,8888.0,+34.1873507,-118.5606591,0.0473148603817,0.000103862357499,1161.0,3119.0,1894.0,118.0,0.0,213.0,0.0,19.0,62.0,813.0,1915.0,797.0,327.0,1134.0,678.0,456.0,185.0,107.0,305.0,176.0,86.0,1367.0,1752.0,2270.0,209.0,73.0,407.0,339.0,267.0,612.0,363.0,3119.0,2953.0,166.0,68382.0,1604.0,1543.0,61.0,731.0,304.0,326.0,77.0,105.0,297.0,1499.0,1474.0,592.0,68382.0,349.0,340.0,98.0,0.0,2.75,6037134901.0,11.5,11.5,9.0,9.0,27.1,5.6,23.3,1062031.084064371,WOODLAND HILLS,598,879,23,34,2020-07-27,845,1242,31,46,WOODLAND HILLS,421866.7615262446,0.01879471064529064,4.1256868146364394e-05,461.1798256013036,1238.949074978868,752.34676114459,46.87271267954679,0.0,84.60921865036836,0.0,7.547301194164314,24.628035475694077,322.9450458345046,760.6885150960347,316.58942377626096,129.89302581535424,450.45471337801746,269.3194847180739,181.13522865994352,73.486880048442,42.503222514504294,121.15404548526925,69.91184264067996,34.16146856305952,543.0084596011903,695.9406153776778,901.7038795133153,83.02031313580746,28.997525640736573,161.6711361065724,134.65974235903695,106.05944309694061,243.10254372781895,144.19317544640242,1238.949074978868,1173.0094961245904,65.93957885427768,27163.134224176003,637.1511113389241,612.9203022418703,24.23080909705385,290.37248278600595,120.75681910662902,129.495799436714,30.586431155297483,41.70876975722384,117.97623445614742,595.4423415817004,585.5116821156946,235.1580161550144,27163.134224176003,138.63200614543922,135.05696873767718,38.92818510674225,0.0,1.0923725412606244,2398109234.0867558,4.568103354362611,4.568103354362611,3.5750374077620433,3.5750374077620433,10.764834861150153,2.224467720385271,9.25537462231729
119,06,037,135102,06037135102,1351.02,Census Tract 1351.02,G5020,S,1653267.0,15192.0,+34.1886366,-118.6174552,0.0549934002113,0.000163171976499,1573.0,3924.0,2506.0,176.0,0.0,455.0,0.0,35.0,113.0,639.0,2560.0,1003.0,315.0,1215.0,986.0,229.0,328.0,243.0,310.0,144.0,94.0,1854.0,2070.0,2692.0,84.0,84.0,414.0,445.0,263.0,843.0,559.0,3917.0,3732.0,185.0,127721.0,2191.0,2068.0,123.0,1099.0,383.0,469.0,40.0,77.0,300.0,2214.0,1521.0,427.0,127721.0,362.0,486.0,162.0,5.0,3.11,6037135102.0,10.1,9.9,8.2,8.5,26.7,5.4,20.2,1668459.6437104654,WOODLAND HILLS,598,879,23,34,2020-07-27,845,1242,31,46,WOODLAND HILLS,647598.0479165099,0.021345208293997817,6.33337784667259e-05,610.546220409179,1523.066350213362,972.6820269201543,68.31286382200604,0.0,176.60427863075427,0.0,13.584944510058019,43.859963703901606,248.02227262648785,993.6416555928151,389.30569553109126,122.26450059052218,471.59164513487127,382.7072939119202,88.88435122295104,127.31033712282944,94.31832902697425,120.32379423194246,55.892343127095856,36.48527954129868,719.6139177613591,803.4524324520029,1044.8763034593196,32.603866824139246,32.603866824139246,160.6904864904006,172.72286591359483,102.08115446129312,327.2030920565403,216.97097088921237,1520.3493613113503,1448.5432260439009,71.80613526744953,49573.79136483201,850.4175263296321,802.676149908571,47.74137642106104,426.5672576158218,148.65810706720634,182.03825643477748,15.525650868637737,29.886877922127645,116.44238151478302,859.3447755790987,590.36287427995,165.73632302270784,49573.79136483201,140.5071403611715,188.6366580539485,62.878886017982836,1.940706358579717,1.207119355036584,2343261296.011242,3.9202268443310286,3.84259858998784,3.182758428070736,3.299200809585519,10.363371954815689,2.0959628672660946,7.840453688662057
